,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
138,138,039290,인포뱅크 *,"11,850/ -350","8,693,978/ 0","53,000","1,098","1,191","1,220","1,195","1,196", , , ,6,25,24,8,6, , , ,18,18,32,12,16, , , ,726,734,750,730,753, , , ,203,185,193,174,185, , , ,523,549,557,556,568, , , ,498,522,529,524,537, , , ,43,43,43,43,43, , , ,2.55,2.53,4.25,1.59,2.17, , , ,3.24,3.22,5.79,1.59,2.78, , , ,182,189,350,97,170, , , ,79.17,47.80,20.63,64.04,65.67, , , ,2.42,1.46,1.16,1.00,1.77, , , ,"8,694","8,694","8,694","8,694","8,694", , , 
139,139,078860,아이오케이 *,"1,715/ -40","89,148,548/ 0","21,210",135,184,297,276,210, , , ,-22,-1,-57,4,-30, , , ,-48,-44,-133,-84,-17, , , ,868,848,"1,367","1,566","1,421", , , ,74,152,445,458,453, , , ,794,696,922,"1,108",968, , , ,794,696,885,"1,033",968, , , ,118,133,199,254,278, , , ,-6.14,-5.10,-11.98,-5.71,-1.17, , , ,-7.45,-5.72,-16.58,-9.07,-4.04, , , ,-219,-171,-408,-171,-59, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.16,0.87,0.82,0.78,1.13, , , ,"23,527","26,574","39,748","50,751","55,540", , , 
140,140,088910,동우팜투테이블 *,"3,275/ -15","25,831,764/ 0",0,"2,358","2,308","2,502","2,706","2,762", , , ,97,168,170,43,-34, , , ,129,175,181,26,-23, , , ,"1,736","2,005","2,205","2,247","2,567", , , ,297,291,319,347,690, , , ,"1,439","1,714","1,886","1,900","1,877", , , ,"1,439","1,714","1,886","1,900","1,876", , , ,115,129,129,129,129, , , ,7.70,9.36,8.61,1.18,-0.96, , , ,9.41,11.10,10.07,1.39,-1.25, , , ,566,727,702,102,-92, , , ,7.59,5.61,5.34,35.03,N/A, , , ,0.68,0.61,0.51,0.49,0.46, , , ,"22,961","25,832","25,832","25,832","25,832", , , 
141,141,054950,제이브이엠 *,"18,900/ +50","12,089,892/ 0","571,924",981,"1,062","1,036","1,101","1,154","1,209","1,321","1,452",148,187,133,105,157,159,189,216,111,115,82,58,104,128,161,183,"1,766","1,724","1,767","1,801","1,999","2,204","2,363","2,544",645,513,536,565,626,733,765,804,"1,122","1,211","1,232","1,236","1,374","1,471","1,597","1,740","1,122","1,211","1,232","1,236","1,374","1,471","1,597","1,740",32,32,32,32,32,60,60,60,6.55,6.57,4.67,3.25,5.49,6.09,7.07,7.46,10.23,9.82,6.68,4.70,8.00,9.00,10.51,10.97,918,948,675,480,864,"1,059","1,334","1,514",24.51,31.72,26.08,32.32,21.81,17.85,14.16,12.49,2.17,2.68,1.50,1.29,1.41,1.34,1.25,1.16,"12,090","12,090","12,090","12,090","12,090", , , 
142,142,084730,팅크웨어 *,"16,200/ -900","10,425,682/ 2,258,000","812,597","1,850","1,979","1,944","1,822","1,976", , , ,55,71,77,78,125, , , ,21,22,19,41,86, , , ,"2,071","2,057","1,986","2,087","2,254", , , ,720,615,532,595,677, , , ,"1,351","1,442","1,454","1,492","1,577", , , ,"1,342","1,438","1,453","1,487","1,570", , , ,49,52,52,52,52, , , ,1.04,1.08,0.95,1.99,3.96, , , ,1.71,2.05,1.70,2.76,5.56, , , ,226,280,235,389,815, , , ,49.82,36.59,33.15,18.36,15.09, , , ,0.75,0.68,0.51,0.46,0.75, , , ,"9,860","10,426","10,426","10,426","10,426", , , 
143,143,086060,진바이오텍 *,"6,310/ -30","8,610,587/ 0",0,556,555,628,582,591, , , ,34,23,63,8,17, , , ,25,18,26,0,-34, , , ,592,595,726,679,621, , , ,226,215,273,246,170, , , ,365,381,453,433,450, , , ,390,405,480,469,450, , , ,43,43,43,43,43, , , ,4.68,3.11,3.86,-0.04,-5.28, , , ,8.06,5.25,6.07,1.78,-5.09, , , ,318,243,312,98,-272, , , ,17.81,19.39,13.05,57.15,N/A, , , ,1.25,1.00,0.73,1.03,1.10, , , ,"8,611","8,611","8,611","8,611","8,611", , , 
144,144,022220,정산애강 *,"2,585/ -65","51,794,579/ 0",0,693,782,650,714,590, , , ,67,115,100,102,55, , , ,56,95,75,115,25, , , ,820,774,831,943,969, , , ,271,135,114,113,112, , , ,549,639,716,830,857, , , ,549,639,716,830,857, , , ,259,259,259,259,259, , , ,6.50,11.96,9.36,12.99,2.63, , , ,10.68,16.04,11.08,14.90,2.98, , , ,108,184,145,222,48, , , ,21.45,14.65,14.65,9.46,37.85, , , ,2.18,2.18,1.54,1.31,1.11, , , ,"51,795","51,795","51,795","51,795","51,795", , , 
145,145,088800,에이스테크 *,"17,400/ -350","43,723,601/ 4,777,185","56,408","3,221","3,516","3,773","3,786","2,108","3,839","6,308","6,801",-138,-145,132,27,-614,134,679,740,-322,-556,12,-97,-831,91,429,584,"4,337","3,735","4,321","3,805","3,530", , , ,"3,110","3,064","3,512","2,914","2,815", , , ,"1,227",671,809,891,715, , , ,"1,165",623,782,884,717, , , ,142,147,171,194,229, , , ,-6.95,-13.77,0.31,-2.39,-22.67,2.56, , ,-25.47,-61.18,4.40,-11.08,-103.89,12.70, , ,"-1,169","-1,866",91,-237,"-1,950",188,"1,038", ,N/A,N/A,56.32,N/A,N/A,92.74,16.76, ,0.72,2.28,2.19,3.52,17.01, , , ,"28,328","29,309","34,121","38,858","40,958", , , 
146,146,068760,셀트리온제약 *,"156,200/ +16,000","36,546,204/ 0",928,"1,048","1,359","1,469","1,735","2,336", , , ,73,87,36,147,236, , , ,29,27,-94,86,209, , , ,"5,100","4,703","4,524","4,710","5,481", , , ,"1,654","1,766","1,824","1,909","2,475", , , ,"3,446","2,936","2,700","2,800","3,006", , , ,"3,446","2,936","2,700","2,800","3,006", , , ,158,167,170,170,179, , , ,0.60,0.55,-2.04,1.86,4.11, , , ,1.00,0.85,-3.33,3.13,7.21, , , ,93,75,-258,236,573, , , ,235.22,765.14,N/A,165.58,416.13, , , ,2.31,7.09,7.98,5.07,28.77, , , ,"36,307","36,419","36,483","36,507","36,526", , , 
147,147,083450,GST *,"29,150/ -1,300","9,317,745/ 0","157,629",908,"1,628","1,299","1,682","1,669","2,632","3,362","4,012",49,223,104,219,182,388,528,645,46,158,103,180,155,315,420,527,894,"1,024","1,050","1,368","1,418","1,830","2,295","2,868",286,241,192,334,281,394,458,531,608,783,858,"1,033","1,137","1,436","1,838","2,337",577,740,810,993,"1,106","1,403","1,805","2,303",47,47,47,47,47,47,47,47,5.84,16.43,9.93,14.86,11.12,19.38,20.38,20.42,7.24,23.25,12.42,19.83,15.06,25.24,26.38,25.91,434,"1,642","1,033","1,918","1,696","3,399","4,540","5,710",12.64,7.52,4.30,5.32,10.14,8.58,6.42,5.11,0.87,1.54,0.50,0.93,1.40,1.89,1.48,1.16,"9,318","9,318","9,318","9,318","9,318", , , 
148,148,019990,에너토크 *,"9,870/ -180","9,756,088/ 0","560,000",260,245,231,235,229, , , ,21,3,14,2,4, , , ,20,4,13,5,4, , , ,429,425,435,429,460, , , ,22,16,23,28,54, , , ,407,409,412,401,406, , , ,407,409,412,401,406, , , ,49,49,49,49,49, , , ,4.89,0.94,3.10,1.13,1.00, , , ,5.33,0.98,3.25,1.20,1.10, , , ,220,41,137,50,46, , , ,20.47,147.03,30.14,69.47,92.34, , , ,1.08,1.44,0.96,0.82,0.98, , , ,"9,756","9,756","9,756","9,756","9,756", , , 
149,149,079370,제우스 *,"25,100/ -2,400","10,384,000/ 0","53,727","2,908","3,591","4,536","3,235","3,600","4,416","5,417","5,847",240,330,401,182,182,329,542,614,195,189,310,142,181,245,428,480,"2,908","3,379","4,024","3,814","4,426","5,549","6,349","7,125","1,194","1,542","1,878","1,525","2,005","2,970","3,418","3,792","1,714","1,837","2,146","2,288","2,421","2,579","2,931","3,333","1,690","1,812","2,100","2,239","2,368","2,545","2,895","3,295",52,52,52,52,52,52,52,52,7.19,6.00,8.39,3.62,4.40,4.91,7.19,7.12,12.17,10.71,15.70,6.43,7.81,9.85,15.59,15.38,"1,878","1,806","2,957","1,343","1,733","2,331","4,083","4,584",7.24,9.33,3.86,10.13,16.67,10.77,6.15,5.48,0.84,0.96,0.56,0.63,1.25,1.01,0.89,0.78,"10,384","10,384","10,384","10,384","10,384", , , 
150,150,046110,한일네트웍스 *,"6,650/ -190","11,954,227/ 0",0,887,"1,142","1,266","1,216","1,174", , , ,24,66,59,87,100, , , ,44,161,51,70,76, , , ,740,832,831,"1,249","1,359", , , ,319,259,207,575,593, , , ,421,573,624,674,766, , , ,421,573,624,674,766, , , ,60,60,60,60,60, , , ,7.26,20.50,6.14,6.77,5.83, , , ,11.93,32.45,8.53,10.85,10.56, , , ,371,"1,348",427,589,636, , , ,14.30,4.95,12.07,7.53,7.82, , , ,1.48,1.37,0.99,0.79,0.78, , , ,"11,954","11,954","11,954","11,954","11,954", , , 
151,151,085670,뉴프렉스 *,"2,940/ -5","23,646,878/ 0",0,"1,452","1,527","1,955","1,283","1,486","1,550","1,816","2,167",9,71,106,-100,-98,9,172,236,-25,43,74,-96,-94, , , ,"1,071","1,189","1,450","1,374","1,356", , , ,672,724,842,878,958, , , ,399,465,608,497,398, , , ,394,456,599,487,387, , , ,61,68,106,106,109, , , ,-2.19,3.82,5.59,-6.82,-6.85, , , ,-6.55,9.39,13.73,-17.75,-21.42,-2.84, , ,-143,197,342,-455,-430,-47,558,816,N/A,17.27,8.38,N/A,N/A,N/A,5.27,3.60,1.23,1.51,1.01,0.92,1.33, , , ,"18,341","20,311","21,156","21,156","21,770", , , 
152,152,084370,유진테크 *,"46,650/ -2,500","22,916,042/ 0","1,417,736","1,411","1,302","2,202","2,055","2,026","3,699","5,631","5,673",365,257,408,238,223,854,"1,461","1,547",320,274,207,108,99,677,"1,144","1,217","2,397","2,658","2,735","2,784","2,940","3,687","4,813","6,040",279,347,367,331,450,587,643,720,"2,117","2,312","2,367","2,453","2,490","3,097","4,173","5,317","2,109","2,300","2,340","2,376","2,349","2,923","3,943","5,037",115,115,115,115,115,110,110,110,14.48,10.83,7.67,3.92,3.44,20.42,26.91,22.42,16.45,12.52,8.27,2.45,1.48,24.39,31.83,25.91,"1,412","1,204",838,252,152,"2,806","4,770","5,077",12.57,17.52,12.77,65.56,219.26,16.63,9.78,9.19,1.85,2.03,1.01,1.54,3.15,3.56,2.66,2.09,"22,916","22,916","22,916","22,916","22,916", , , 
153,153,083790,크리스탈지노믹스 *,"8,190/ -20","69,246,486/ 0","1,135,990",145,122,139,140,302, , , ,-41,-64,18,-106,-101, , , ,-38,-86,69,-381,-120, , , ,"1,287","1,195","2,569","3,792","3,170", , , ,454,279,725,"1,540",965, , , ,833,916,"1,845","2,252","2,204", , , ,832,916,"1,845","1,490","2,148", , , ,129,136,209,211,231, , , ,-2.94,-6.91,3.67,-11.98,-3.45, , , ,-2.81,-9.81,5.00,-22.54,-5.41, , , ,-43,-165,121,-605,-147, , , ,N/A,N/A,94.96,N/A,N/A, , , ,5.26,6.89,3.87,4.16,3.85, , , ,"51,010","51,054","60,593","62,093","69,240", , , 
154,154,064550,바이오니아 *,"46,500/ +800","25,211,579/ 0","9,930",217,233,241,363,"2,070", , , ,-130,-63,-116,-85,"1,052", , , ,-154,-99,-88,-74,592, , , ,562,587,708,821,"1,912", , , ,376,315,318,505,432, , , ,186,271,390,316,"1,480", , , ,186,271,390,306,"1,456", , , ,81,103,114,114,126, , , ,-24.00,-17.31,-13.55,-9.70,43.32, , , ,-57.92,-43.49,-26.67,-22.49,65.71, , , ,-932,-526,-408,-349,"2,301", , , ,N/A,N/A,N/A,N/A,7.72, , , ,6.33,6.84,4.21,5.01,3.07, , , ,"17,112","20,625","20,625","22,261","25,132", , , 
155,155,084990,헬릭스미스 *,"27,550/ -500","34,265,714/ 0","1,430",68,32,31,45,43, , , ,-20,-69,-200,-417,-711, , , ,-7,-65,-305,"-1,084",-856, , , ,"1,780","1,794","2,842","3,714","4,781", , , ,71,149,"1,462","1,724","1,978", , , ,"1,709","1,645","1,380","1,991","2,804", , , ,"1,709","1,645","1,339","1,956","2,763", , , ,80,80,80,107,171, , , ,-0.57,-3.63,-13.17,-33.05,-20.15, , , ,-0.60,-3.87,-19.26,-64.98,-35.12, , , ,-29,-239,"-1,058","-3,832","-2,855", , , ,N/A,N/A,N/A,N/A,N/A, , , ,9.71,15.92,30.42,10.21,4.04, , , ,"27,147","27,147","27,147","28,989","34,266", , , 
156,156,083640,인콘 *,"2,415/ -10","44,658,769/ 0",0,361,440,410,308,505, , , ,-7,13,-20,-24,20, , , ,-10,10,-12,-197,-39, , , ,516,702,975,883,"1,095", , , ,44,219,463,319,265, , , ,472,482,513,564,830, , , ,472,482,513,564,830, , , ,32,126,133,159,212, , , ,-1.85,1.56,-1.44,-21.21,-3.97, , , ,-1.66,2.08,-2.43,-36.60,-5.64, , , ,-31,39,-45,-646,-98, , , ,N/A,161.23,N/A,N/A,N/A, , , ,1.66,3.27,3.40,1.89,1.59, , , ,"25,255","25,255","26,648","31,738","42,477", , , 
157,157,085660,차바이오텍 *,"27,000/ +450","56,210,289/ 0",0,"4,493","4,175","4,886","5,346","6,647", , , ,330,-67,190,58,-24, , , ,213,-444,361,524,-342, , , ,"7,396","7,936","9,475","11,629","13,137", , , ,"3,901","3,852","3,973","4,966","6,768", , , ,"3,495","4,085","5,502","6,663","6,369", , , ,"2,657","2,307","3,270","3,772","3,551", , , ,253,256,262,262,263, , , ,3.08,-5.80,4.15,4.96,-2.76, , , ,4.13,-18.74,8.75,13.17,-5.10, , , ,227,-908,461,884,-355, , , ,55.88,N/A,43.86,16.35,N/A, , , ,2.35,4.83,3.22,2.00,2.95, , , ,"50,582","51,253","52,478","52,481","52,549", , , 
158,158,078140,대봉엘에스 *,"10,850/ -50","11,086,579/ 0","3,000",710,657,718,695,763, , , ,112,91,79,74,81, , , ,88,78,66,62,74, , , ,754,804,869,"1,021","1,498", , , ,108,101,109,172,213, , , ,646,703,761,849,"1,285", , , ,629,692,746,808,"1,038", , , ,55,55,55,55,55, , , ,12.56,9.96,7.89,6.60,5.87, , , ,14.20,10.80,8.65,7.37,6.31, , , ,757,644,561,517,525, , , ,15.66,15.11,11.26,13.30,21.14, , , ,2.09,1.56,0.94,0.94,1.18, , , ,"11,087","11,087","11,087","11,087","11,087", , , 
159,159,067900,와이엔텍 *,"13,900/ -50","18,199,659/ 0","100,000",581,752,761,986,"1,060", , , ,94,125,149,262,317, , , ,55,116,90,184,219, , , ,"1,733","1,883","2,091","2,429","2,602", , , ,763,807,926,"1,081","1,030", , , ,970,"1,076","1,166","1,348","1,572", , , ,961,"1,076","1,166","1,348","1,572", , , ,89,89,91,91,91, , , ,3.63,6.41,4.55,8.15,8.70, , , ,6.36,11.30,8.06,14.66,15.00, , , ,361,632,496,"1,012","1,203", , , ,9.55,6.64,9.03,10.32,11.43, , , ,0.65,0.71,0.70,1.41,1.59, , , ,"18,200","18,200","18,200","18,200","18,200", , , 
160,160,083550,케이엠 *,"9,990/ -10","10,755,114/ 0",0,"1,096","1,109","1,183","1,276","1,879", , , ,36,53,52,72,426, , , ,34,41,46,64,327, , , ,975,"1,012","1,161","1,322","1,718", , , ,241,260,378,478,561, , , ,735,752,783,844,"1,157", , , ,702,717,771,837,"1,151", , , ,49,49,50,51,51, , , ,3.41,4.14,4.21,5.15,21.48, , , ,5.27,6.14,6.07,8.15,32.92, , , ,337,405,420,610,"3,042", , , ,17.35,14.21,15.09,11.79,4.26, , , ,0.86,0.83,0.85,0.89,1.18, , , ,"10,755","10,755","10,755","10,755","10,755", , , 
161,161,084180,수성이노베이션 *,"2,150/ -80","54,971,186/ 0","31,867",281,264,237,227,207, , , ,27,-20,-32,-11,-7, , , ,24,-219,-145,-52,-33, , , ,402,659,540,473,524, , , ,120,488,391,310,328, , , ,282,171,149,163,195, , , ,282,171,149,163,195, , , ,41,47,61,66,90, , , ,5.77,-41.25,-24.12,-10.18,-6.57, , , ,8.68,-96.54,-90.47,-33.09,-18.29, , , ,145,"-1,322",-637,-205,-110, , , ,26.87,N/A,N/A,N/A,N/A, , , ,2.17,1.62,3.11,1.42,1.86, , , ,"16,400","18,850","24,389","26,342","35,833", , , 
162,162,050540,한국코퍼레이션 *,282/ +0,"51,185,593/ 0","240,436","1,505","1,285","1,284","1,211","1,167", , , ,12,-31,-93,-123,-12, , , ,-202,3,-193,-370,-44, , , ,507,803,825,899,570, , , ,373,417,402,779,533, , , ,134,386,423,120,37, , , ,134,385,427,116,42, , , ,103,141,194,194,254, , , ,-29.13,0.50,-23.68,-42.94,-6.01, , , ,-88.01,1.64,-46.25,-129.59,-53.55, , , ,-993,16,-665,-907,-97, , , ,N/A,168.02,N/A,N/A,N/A, , , ,6.42,1.91,2.77,6.83,3.38, , , ,"20,522","28,119","38,786","38,786","50,786", , , 
163,163,080420,모다이노칩 *,"3,860/ -75","79,721,622/ 0","2,988","1,830","3,118","3,212","3,201","4,122", , , ,248,509,432,305,259, , , ,217,389,257,62,119, , , ,"5,879","6,551","6,442","8,975","8,909", , , ,"3,372","3,640","2,926","5,387","5,169", , , ,"2,506","2,911","3,516","3,588","3,740", , , ,"2,478","2,846","3,442","3,444","3,485", , , ,199,199,199,399,399, , , ,6.09,6.26,3.95,0.80,1.33, , , ,12.11,14.03,7.80,1.50,3.07, , , ,402,469,308,65,133, , , ,10.50,11.47,13.31,47.94,27.95, , , ,1.20,1.35,0.95,0.72,0.85, , , ,"79,722","79,722","79,722","79,722","79,722", , , 
164,164,083650,비에이치아이 *,"4,975/ -165","26,000,000/ 0","3,036","3,132","3,252","2,118","2,229","2,434", , , ,149,191,-233,-125,113, , , ,101,81,-296,-148,46, , , ,"4,464","4,234","3,654","3,702","3,943", , , ,"3,467","3,115","2,814","3,003","2,962", , , ,997,"1,119",840,699,981, , , ,997,"1,119",840,698,980, , , ,130,130,130,130,130, , , ,2.25,1.87,-7.51,-4.02,1.19, , , ,10.80,7.70,-30.25,-19.22,5.40, , , ,392,313,"-1,140",-569,174, , , ,9.01,12.42,N/A,N/A,14.71, , , ,0.87,0.90,1.04,0.79,0.68, , , ,"26,000","26,000","26,000","26,000","26,000", , , 
165,165,079190,EMW *,"2,780/ +0","31,784,197/ 0","351,160",863,679,784,593,279, , , ,41,-22,34,13,-80, , , ,22,-115,-152,2,-59, , , ,"1,070","1,008",873,496,540, , , ,627,627,575,197,258, , , ,444,382,298,299,282, , , ,444,382,300,302,283, , , ,139,151,159,159,159, , , ,2.04,-11.10,-16.19,0.35,-11.38, , , ,4.93,-27.93,-44.10,1.07,-20.72, , , ,79,-388,-473,10,-191, , , ,36.60,N/A,N/A,274.64,N/A, , , ,1.69,2.42,2.94,2.93,3.12, , , ,"27,870","30,273","31,784","31,784","31,784", , , 
166,166,045890,GV *,240/ +0,"86,766,187/ 0","151,000",757,729,532,587,409, , , ,42,1,-169,-161,-189, , , ,26,-54,-66,-368,-178, , , ,"1,107","1,096","1,026","1,028","1,229", , , ,578,648,528,718,725, , , ,529,449,498,310,504, , , ,529,449,498,310,504, , , ,130,132,133,191,375, , , ,2.39,-4.90,-6.26,-35.84,-15.77, , , ,5.21,-11.04,-14.04,-91.08,-43.72, , , ,102,-205,-250,"-1,099",-267, , , ,19.78,N/A,N/A,N/A,N/A, , , ,0.83,0.93,0.76,2.59,0.53, , , ,"25,968","26,355","26,586","38,247","75,067", , , 
167,167,082800,비보존 헬스케어 *,"1,520/ -5","169,246,770/ 0","13,685,740",682,610,460,450,436, , , ,5,-50,-129,-20,-79, , , ,-18,-67,-85,-290,-441, , , ,420,364,"1,007","1,647","2,482", , , ,192,203,322,557,"1,366", , , ,227,161,684,"1,090","1,116", , , ,227,161,684,"1,090","1,078", , , ,190,190,372,602,703, , , ,-3.93,-17.02,-12.45,-21.87,-21.36, , , ,-7.52,-34.33,-20.19,-31.56,-40.36, , , ,-47,-176,-169,-305,-311, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.10,2.40,1.57,2.31,2.75, , , ,"37,938","37,938","74,460","120,430","140,651", , , 
168,168,043910,자연과환경 *,"2,235/ -45","61,022,454/ 0","2,003",101,132,248,317,291, , , ,-52,-44,6,8,-55, , , ,-97,-68,6,-26,-64, , , ,356,482,496,723,726, , , ,172,177,184,283,340, , , ,185,305,311,440,386, , , ,167,292,301,432,381, , , ,110,170,170,266,266, , , ,-27.11,-16.14,1.25,-4.30,-8.81, , , ,-50.54,-26.96,3.01,-6.43,-15.11, , , ,-375,-195,24,-55,-115, , , ,N/A,N/A,63.28,N/A,N/A, , , ,2.99,1.85,1.87,1.29,1.93, , , ,"26,148","36,607","36,607","53,149","53,149", , , 
169,169,079000,와토스코리아 *,"7,930/ -70","7,200,000/ 0",0,177,214,213,183,183, , , ,26,35,20,5,2, , , ,34,36,29,18,15, , , ,724,753,768,771,773, , , ,26,30,32,31,32, , , ,697,722,736,739,740, , , ,697,722,736,739,740, , , ,32,34,36,36,36, , , ,4.78,4.93,3.82,2.34,1.88, , , ,4.96,5.13,3.98,2.44,1.97, , , ,472,506,403,250,202, , , ,16.39,12.77,14.19,22.12,27.13, , , ,0.80,0.64,0.56,0.54,0.53, , , ,"7,200","7,200","7,200","7,200","7,200", , , 
170,170,041020,폴라리스오피스 *,"1,790/ -75","38,436,347/ 0","26,788",132,152,225,210,195, , , ,-243,-142,-5,-59,-79, , , ,-261,-146,-101,-78,-10, , , ,463,446,429,352,501, , , ,133,78,51,71,177, , , ,330,367,379,281,324, , , ,330,367,374,279,331, , , ,93,158,187,187,187, , , ,-45.37,-32.07,-23.13,-19.85,-2.31, , , ,-55.40,-41.78,-26.52,-20.96,-0.35, , , ,"-1,146",-506,-276,-183,-3, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.34,1.17,1.38,2.16,2.42, , , ,"22,813","31,618","37,463","37,463","37,463", , , 
171,171,078590,OQP *,"3,890/ +0","83,006,958/ 0",0,391,400,434,630,614, , , ,21,23,24,19,-101, , , ,25,26,-66,-60,"-1,795", , , ,216,275,701,719,"4,710", , , ,73,102,439,472,"3,580", , , ,143,173,261,247,"1,130", , , ,143,173,261,247,"1,130", , , ,64,64,106,112,157, , , ,12.34,10.59,-13.58,-8.52,-66.13, , , ,18.98,16.44,-30.50,-23.79,-260.78, , , ,77,81,-160,-110,"-2,280", , , ,12.02,10.27,N/A,N/A,N/A, , , ,2.10,1.54,3.02,3.48,3.57, , , ,"32,188","32,188","52,789","55,950","78,725", , , 
172,172,038070,서린바이오 *,"25,450/ -650","8,300,676/ 0","315,789",449,426,499,544,651, , , ,22,12,18,18,45, , , ,42,23,29,89,48, , , ,665,710,711,807,782, , , ,168,182,158,194,169, , , ,497,528,553,613,614, , , ,486,515,537,597,599, , , ,30,32,35,38,40, , , ,6.27,3.30,4.06,11.71,6.04, , , ,8.67,4.12,4.99,15.67,8.18, , , ,522,260,326,"1,085",589, , , ,23.62,38.73,28.81,7.86,22.82, , , ,1.98,1.56,1.41,1.13,1.77, , , ,"7,799","8,020","8,079","8,301","8,301", , , 
173,173,079940,가비아 *,"15,650/ -300","13,535,684/ 0","376,666","1,022","1,162","1,287","1,483","1,690", , , ,125,127,182,237,285, , , ,102,97,153,211,238, , , ,"1,258","1,334","1,514","1,999","2,600", , , ,298,335,373,650,868, , , ,960,999,"1,142","1,350","1,732", , , ,529,558,628,732,884, , , ,68,68,68,68,68, , , ,8.82,7.46,10.77,12.01,10.33, , , ,10.68,8.88,12.58,15.73,14.99, , , ,408,356,551,790,895, , , ,14.33,16.47,11.55,10.48,14.70, , , ,1.46,1.39,1.33,1.50,1.98, , , ,"13,536","13,536","13,536","13,536","13,536", , , 
174,174,077360,덕산하이메탈 *,"15,700/ -250","22,718,501/ 0","1,182",428,451,478,518,552, , , ,54,27,12,41,64, , , ,-167,80,121,112,153, , , ,"1,835","1,820","1,963","2,102","2,300", , , ,166,64,71,102,151, , , ,"1,669","1,756","1,892","2,000","2,149", , , ,"1,714","1,802","1,939","2,023","2,172", , , ,45,45,45,45,45, , , ,-8.29,4.36,6.39,5.52,6.94, , , ,-4.27,4.62,6.49,5.67,7.28, , , ,-328,357,535,495,672, , , ,N/A,22.36,8.44,15.46,19.04, , , ,1.05,0.92,0.49,0.80,1.25, , , ,"22,719","22,719","22,719","22,719","22,719", , , 
175,175,083930,아바코 *,"12,450/ -150","15,412,798/ 0","1,500","1,997","1,861","2,435","2,261","2,003", , , ,122,18,229,233,231, , , ,137,-18,255,196,145, , , ,"1,738","1,863","2,128","1,986","2,102", , , ,709,822,936,682,698, , , ,"1,029","1,041","1,192","1,304","1,403", , , ,"1,027","1,049","1,192","1,304","1,403", , , ,80,80,80,80,80, , , ,8.63,-1.01,12.79,9.52,7.11, , , ,14.08,-0.82,22.73,15.70,10.73, , , ,869,-53,"1,592","1,225",921, , , ,7.61,N/A,3.67,5.07,11.56, , , ,0.94,1.07,0.73,0.68,1.07, , , ,"15,997","15,997","15,997","15,997","15,413", , , 
176,176,067310,하나마이크론 *,"15,700/ -500","31,934,879/ 0",0,"2,523","3,658","4,799","4,982","5,395", , , ,-180,411,534,453,510, , , ,-245,177,216,145,36, , , ,"4,085","5,200","6,049","7,067","7,648", , , ,"2,682","3,383","3,987","4,702","5,181", , , ,"1,403","1,817","2,063","2,365","2,467", , , ,"1,206","1,317","1,339","1,450","1,379", , , ,112,112,114,138,153, , , ,-6.10,3.80,3.85,2.21,0.49, , , ,-21.67,5.09,1.05,-1.70,-11.81, , , ,"-1,250",287,62,-86,-548, , , ,N/A,18.67,61.62,N/A,N/A, , , ,0.96,0.89,0.63,1.00,2.35, , , ,"22,370","22,370","22,727","27,675","30,665", , , 
177,177,083310,엘오티베큠 *,"16,600/ -600","17,810,033/ 0","734,650","1,241","2,007","1,693","1,502","1,712","2,515","2,935","2,930",86,277,190,-10,42,324,446,467,85,243,168,19,40,287,389,410,"1,165","1,531","1,755","2,100","2,276","2,596","3,001","3,289",341,454,521,835,656,690,715,695,824,"1,077","1,233","1,265","1,620","1,906","2,287","2,594",809,"1,062","1,215","1,253","1,599","1,883","2,260","2,568",60,63,66,66,83,88,88,87,8.12,18.06,10.25,0.97,1.83,11.78,13.90,13.04,10.72,26.09,14.45,1.51,2.39,16.37,18.64,16.90,610,"1,811","1,218",138,221,"1,600","2,167","2,291",23.70,8.54,5.48,68.97,86.13,10.37,7.66,7.25,2.38,1.94,0.72,1.00,1.90,1.52,1.28,1.13,"13,477","13,477","13,513","13,513","16,539", , , 
